,caption,prob
9650,a man is holding a cell phone in a room.,"[4.9442961e-09 3.2617285e-05 9.9785966e-01 ... 2.0738392e-08 2.6315680e-08
 1.7359994e-08]"
9651,a man is holding a cell phone in a room.,"[4.9442961e-09 3.2617285e-05 9.9785966e-01 ... 2.0738392e-08 2.6315680e-08
 1.7359994e-08]"
9652,a large clock tower with a clock on it.,"[4.9210760e-09 2.1689804e-05 9.9766552e-01 ... 2.1619742e-08 2.4416369e-08
 1.7287400e-08]"
9653,a man riding a skateboard down a ramp.,"[8.7084988e-09 3.7867831e-05 9.9704152e-01 ... 3.6841783e-08 4.6603301e-08
 3.1678415e-08]"
9654,a man riding a skateboard down a ramp.,"[8.7084988e-09 3.7867831e-05 9.9704152e-01 ... 3.6841783e-08 4.6603301e-08
 3.1678415e-08]"
9655,a man riding a skateboard down a ramp.,"[8.7084988e-09 3.7867831e-05 9.9704152e-01 ... 3.6841783e-08 4.6603301e-08
 3.1678415e-08]"
9656,a man riding a skateboard down a ramp.,"[8.7084988e-09 3.7867831e-05 9.9704152e-01 ... 3.6841783e-08 4.6603301e-08
 3.1678415e-08]"
9657,a man riding a skateboard down a ramp.,"[8.7084988e-09 3.7867831e-05 9.9704152e-01 ... 3.6841783e-08 4.6603301e-08
 3.1678415e-08]"
9658,a man riding a skateboard down a ramp.,"[8.7084988e-09 3.7867831e-05 9.9704152e-01 ... 3.6841783e-08 4.6603301e-08
 3.1678415e-08]"
9659,a man in a suit and tie is standing in front of a building.,"[3.3023544e-09 3.4755569e-05 9.9816978e-01 ... 1.1716955e-08 1.3393899e-08
 9.8074509e-09]"
9660,a man is riding a horse in the snow.,"[4.9982991e-09 3.4059449e-05 9.9761295e-01 ... 2.0302059e-08 2.3329362e-08
 1.6317863e-08]"
9661,a man is holding a skateboard on a sidewalk.,"[6.7515855e-09 4.3335480e-05 9.9730045e-01 ... 2.8527728e-08 3.6117360e-08
 2.3275483e-08]"
9662,a man is holding a skateboard on a sidewalk.,"[6.7515855e-09 4.3335480e-05 9.9730045e-01 ... 2.8527728e-08 3.6117360e-08
 2.3275483e-08]"
9663,a man holding a tennis racket in a hand.,"[5.5123786e-09 3.9616956e-05 9.9763966e-01 ... 2.4194655e-08 3.1300534e-08
 1.9620206e-08]"
9664,a group of people walking down a beach with umbrellas.,"[5.5080442e-09 2.0858366e-05 9.9740869e-01 ... 2.3526002e-08 2.5342707e-08
 1.8852868e-08]"
9665,a man riding a skateboard down a street.,"[8.5167322e-09 3.7706512e-05 9.9709821e-01 ... 3.8029530e-08 4.6359656e-08
 3.1613755e-08]"
9666,a man riding a surfboard on a wave.,"[4.9284616e-09 3.1914089e-05 9.9744713e-01 ... 2.1204661e-08 2.2011207e-08
 1.6417758e-08]"
9667,a man riding a surfboard on a wave.,"[4.9284616e-09 3.1914089e-05 9.9744713e-01 ... 2.1204661e-08 2.2011207e-08
 1.6417758e-08]"
9668,a man riding a surfboard on a wave.,"[4.9284616e-09 3.1914089e-05 9.9744713e-01 ... 2.1204661e-08 2.2011207e-08
 1.6417758e-08]"
9669,a group of people standing in a room with a tennis racket.,"[5.7100427e-09 3.1875818e-05 9.9761641e-01 ... 2.3261773e-08 3.1761555e-08
 2.0245787e-08]"
9670,a man riding a surfboard on a wave.,"[4.9682236e-09 3.0684627e-05 9.9739182e-01 ... 2.1032623e-08 2.1839035e-08
 1.6249588e-08]"
9671,a man in a suit and tie is standing in a park.,"[4.9368398e-09 4.7713162e-05 9.9768603e-01 ... 1.8727636e-08 2.2621833e-08
 1.5204130e-08]"
9672,a man in a suit and tie is standing in a park.,"[4.9368398e-09 4.7713162e-05 9.9768603e-01 ... 1.8727636e-08 2.2621833e-08
 1.5204130e-08]"
9673,a man holding a cell phone in a hand.,"[4.7192112e-09 3.5740897e-05 9.9799263e-01 ... 2.0063640e-08 2.4098375e-08
 1.5948663e-08]"
9674,a man holding a cell phone in a hand.,"[4.7192112e-09 3.5740897e-05 9.9799263e-01 ... 2.0063640e-08 2.4098375e-08
 1.5948663e-08]"
9675,a man holding a cell phone in a hand.,"[4.7192112e-09 3.5740897e-05 9.9799263e-01 ... 2.0063640e-08 2.4098375e-08
 1.5948663e-08]"
9676,a large boat is on the water with a large sky.,"[5.1299360e-09 1.6538497e-05 9.9745530e-01 ... 2.2504636e-08 2.4357972e-08
 1.8410645e-08]"
9677,a large boat is on the water with a large sky.,"[5.1299360e-09 1.6538497e-05 9.9745530e-01 ... 2.2504636e-08 2.4357972e-08
 1.8410645e-08]"
9678,a man riding a skateboard down a ramp.,"[6.1823009e-09 3.2893884e-05 9.9735969e-01 ... 2.5358290e-08 2.8986545e-08
 2.1059721e-08]"
9679,a man riding a skateboard down a ramp.,"[6.1823009e-09 3.2893884e-05 9.9735969e-01 ... 2.5358290e-08 2.8986545e-08
 2.1059721e-08]"
9680,a man riding a skateboard down a ramp.,"[6.1823009e-09 3.2893884e-05 9.9735969e-01 ... 2.5358290e-08 2.8986545e-08
 2.1059721e-08]"
9681,a man riding a skateboard down a ramp.,"[6.1823009e-09 3.2893884e-05 9.9735969e-01 ... 2.5358290e-08 2.8986545e-08
 2.1059721e-08]"
9682,a man riding a skateboard down a ramp.,"[6.1823009e-09 3.2893884e-05 9.9735969e-01 ... 2.5358290e-08 2.8986545e-08
 2.1059721e-08]"
9683,a man riding a skateboard down a ramp.,"[6.1823009e-09 3.2893884e-05 9.9735969e-01 ... 2.5358290e-08 2.8986545e-08
 2.1059721e-08]"
9684,a large clock tower with a large sky.,"[4.5766870e-09 2.0000571e-05 9.9761778e-01 ... 1.9534564e-08 2.0899446e-08
 1.5804734e-08]"
9685,a large clock tower with a large sky.,"[4.5766870e-09 2.0000571e-05 9.9761778e-01 ... 1.9534564e-08 2.0899446e-08
 1.5804734e-08]"
9686,a large clock tower with a large sky.,"[4.5766870e-09 2.0000571e-05 9.9761778e-01 ... 1.9534564e-08 2.0899446e-08
 1.5804734e-08]"
9687,a large clock tower with a large sky.,"[4.5766870e-09 2.0000571e-05 9.9761778e-01 ... 1.9534564e-08 2.0899446e-08
 1.5804734e-08]"
9688,a large clock tower with a large sky.,"[4.5766870e-09 2.0000571e-05 9.9761778e-01 ... 1.9534564e-08 2.0899446e-08
 1.5804734e-08]"
9689,a man holding a cell phone in a hand.,"[4.8934101e-09 3.7648329e-05 9.9789608e-01 ... 2.0803409e-08 2.5590341e-08
 1.6738694e-08]"
9690,a man holding a cell phone in a hand.,"[4.8934101e-09 3.7648329e-05 9.9789608e-01 ... 2.0803409e-08 2.5590341e-08
 1.6738694e-08]"
9691,a man holding a cell phone in a hand.,"[4.8934101e-09 3.7648329e-05 9.9789608e-01 ... 2.0803409e-08 2.5590341e-08
 1.6738694e-08]"
9692,a man holding a cell phone in a hand.,"[4.8934101e-09 3.7648329e-05 9.9789608e-01 ... 2.0803409e-08 2.5590341e-08
 1.6738694e-08]"
9693,a man holding a cell phone in a hand.,"[4.8934101e-09 3.7648329e-05 9.9789608e-01 ... 2.0803409e-08 2.5590341e-08
 1.6738694e-08]"
9694,a man holding a cell phone in a hand.,"[4.8934101e-09 3.7648329e-05 9.9789608e-01 ... 2.0803409e-08 2.5590341e-08
 1.6738694e-08]"
9695,a boat is on the water in the water.,"[5.5504077e-09 2.0398140e-05 9.9748468e-01 ... 2.4039938e-08 2.6365113e-08
 1.9724160e-08]"
9696,a boat is on the water in the water.,"[5.5504077e-09 2.0398140e-05 9.9748468e-01 ... 2.4039938e-08 2.6365113e-08
 1.9724160e-08]"
9697,a boat is on the water in the water.,"[5.5504077e-09 2.0398140e-05 9.9748468e-01 ... 2.4039938e-08 2.6365113e-08
 1.9724160e-08]"
9698,a boat is on the water in the water.,"[5.5504077e-09 2.0398140e-05 9.9748468e-01 ... 2.4039938e-08 2.6365113e-08
 1.9724160e-08]"
9699,a man is standing on a sidewalk with a skateboard.,"[6.8307568e-09 3.5261361e-05 9.9735415e-01 ... 2.9697331e-08 3.5890277e-08
 2.3913870e-08]"
9700,a man is holding a tennis racket in a hand.,"[5.0221765e-09 4.1221887e-05 9.9761790e-01 ... 2.1227677e-08 2.8074192e-08
 1.7380302e-08]"
9701,a man is holding a tennis racket in a hand.,"[5.0221765e-09 4.1221887e-05 9.9761790e-01 ... 2.1227677e-08 2.8074192e-08
 1.7380302e-08]"
9702,a man is holding a tennis racket in a hand.,"[5.0221765e-09 4.1221887e-05 9.9761790e-01 ... 2.1227677e-08 2.8074192e-08
 1.7380302e-08]"
9703,a man is holding a tennis racket in a hand.,"[5.0221765e-09 4.1221887e-05 9.9761790e-01 ... 2.1227677e-08 2.8074192e-08
 1.7380302e-08]"
9704,a man is holding a tennis racket in a hand.,"[5.0221765e-09 4.1221887e-05 9.9761790e-01 ... 2.1227677e-08 2.8074192e-08
 1.7380302e-08]"
9705,a man is holding a tennis racket in a hand.,"[5.0221765e-09 4.1221887e-05 9.9761790e-01 ... 2.1227677e-08 2.8074192e-08
 1.7380302e-08]"
9706,a stop sign with a sign on it.,"[8.6937186e-09 3.0657437e-05 9.9702710e-01 ... 4.1207393e-08 5.1236402e-08
 3.4056928e-08]"
9707,a stop sign with a sign on it.,"[8.6937186e-09 3.0657437e-05 9.9702710e-01 ... 4.1207393e-08 5.1236402e-08
 3.4056928e-08]"
9708,a stop sign with a sign on it.,"[8.6937186e-09 3.0657437e-05 9.9702710e-01 ... 4.1207393e-08 5.1236402e-08
 3.4056928e-08]"
9709,a man in a suit and tie is standing in front of a building.,"[3.0310794e-09 3.6625806e-05 9.9838233e-01 ... 1.1322369e-08 1.3119080e-08
 9.0062047e-09]"
9710,a group of people standing around a table with a man.,"[5.5984204e-09 2.9257733e-05 9.9782676e-01 ... 2.2904780e-08 2.9114013e-08
 1.9557037e-08]"
9711,a group of people standing around a table with a man.,"[5.5984204e-09 2.9257733e-05 9.9782676e-01 ... 2.2904780e-08 2.9114013e-08
 1.9557037e-08]"
9712,a large clock tower with a clock on it.,"[4.9168234e-09 2.2051978e-05 9.9767441e-01 ... 2.1465645e-08 2.3962603e-08
 1.7426633e-08]"
9713,a large clock tower with a clock on it.,"[4.9168234e-09 2.2051978e-05 9.9767441e-01 ... 2.1465645e-08 2.3962603e-08
 1.7426633e-08]"
9714,a man is holding a tennis racket in a hand.,"[5.6667004e-09 3.8042508e-05 9.9753308e-01 ... 2.3518528e-08 3.2382822e-08
 2.0118074e-08]"
9715,a man is holding a tennis racket in a hand.,"[5.6667004e-09 3.8042508e-05 9.9753308e-01 ... 2.3518528e-08 3.2382822e-08
 2.0118074e-08]"
9716,a man in a suit and tie is standing in a room.,"[5.3817804e-09 3.8500020e-05 9.9771225e-01 ... 2.2671975e-08 2.4051614e-08
 1.8471216e-08]"
9717,a man in a suit and tie is standing in a room.,"[5.3817804e-09 3.8500020e-05 9.9771225e-01 ... 2.2671975e-08 2.4051614e-08
 1.8471216e-08]"
9718,a man in a suit and tie is standing in a room.,"[5.3817804e-09 3.8500020e-05 9.9771225e-01 ... 2.2671975e-08 2.4051614e-08
 1.8471216e-08]"
9719,a man in a suit and tie is standing in a room.,"[5.3817804e-09 3.8500020e-05 9.9771225e-01 ... 2.2671975e-08 2.4051614e-08
 1.8471216e-08]"
9720,a man in a suit and tie is standing in a room.,"[5.3817804e-09 3.8500020e-05 9.9771225e-01 ... 2.2671975e-08 2.4051614e-08
 1.8471216e-08]"
9721,a man in a suit and tie is standing in a room.,"[5.3817804e-09 3.8500020e-05 9.9771225e-01 ... 2.2671975e-08 2.4051614e-08
 1.8471216e-08]"
9722,a man in a suit and tie is standing in a room.,"[4.5126569e-09 4.0504085e-05 9.9809200e-01 ... 1.8672361e-08 2.2674765e-08
 1.5228141e-08]"
9723,a man is standing on a motorcycle with a motorcycle.,"[6.1148273e-09 2.8506971e-05 9.9761933e-01 ... 2.7541258e-08 3.2928448e-08
 2.2539270e-08]"
9724,a man is standing on a motorcycle with a motorcycle.,"[6.1148273e-09 2.8506971e-05 9.9761933e-01 ... 2.7541258e-08 3.2928448e-08
 2.2539270e-08]"
9725,a man is standing on a motorcycle with a motorcycle.,"[6.1148273e-09 2.8506971e-05 9.9761933e-01 ... 2.7541258e-08 3.2928448e-08
 2.2539270e-08]"
9726,a man is standing on a motorcycle with a motorcycle.,"[6.1148273e-09 2.8506971e-05 9.9761933e-01 ... 2.7541258e-08 3.2928448e-08
 2.2539270e-08]"
9727,a man in a suit and tie is standing in front of a building.,"[3.5745122e-09 3.7281803e-05 9.9815637e-01 ... 1.3948639e-08 1.5357791e-08
 1.1058237e-08]"
9728,a man in a suit and tie is standing in front of a building.,"[3.5745122e-09 3.7281803e-05 9.9815637e-01 ... 1.3948639e-08 1.5357791e-08
 1.1058237e-08]"
9729,a man in a suit and tie is standing in front of a building.,"[3.5745122e-09 3.7281803e-05 9.9815637e-01 ... 1.3948639e-08 1.5357791e-08
 1.1058237e-08]"
9730,a man in a suit and tie is standing in front of a building.,"[3.5745122e-09 3.7281803e-05 9.9815637e-01 ... 1.3948639e-08 1.5357791e-08
 1.1058237e-08]"
9731,a man wearing a suit and tie and tie.,"[6.2769425e-09 2.8227611e-05 9.9789482e-01 ... 2.7364420e-08 3.2663024e-08
 2.2474138e-08]"
9732,a man wearing a suit and tie and tie.,"[6.2769425e-09 2.8227611e-05 9.9789482e-01 ... 2.7364420e-08 3.2663024e-08
 2.2474138e-08]"
9733,a man in a suit and tie is standing in front of a building.,"[3.5745122e-09 3.7281803e-05 9.9815637e-01 ... 1.3948639e-08 1.5357791e-08
 1.1058237e-08]"
9734,a man in a suit and tie in a room.,"[6.0208132e-09 3.5528934e-05 9.9783355e-01 ... 2.3329092e-08 2.8968143e-08
 2.0449466e-08]"
9735,a man in a suit and tie in a room.,"[6.0208132e-09 3.5528934e-05 9.9783355e-01 ... 2.3329092e-08 2.8968143e-08
 2.0449466e-08]"
9736,a man in a suit and tie in a room.,"[6.0208132e-09 3.5528934e-05 9.9783355e-01 ... 2.3329092e-08 2.8968143e-08
 2.0449466e-08]"
9737,a group of people standing around a table with a crowd of people.,"[6.3703118e-09 2.8843835e-05 9.9726760e-01 ... 2.5887532e-08 3.3639839e-08
 2.2329134e-08]"
9738,a group of people standing around a table with a crowd of people.,"[6.3703118e-09 2.8843835e-05 9.9726760e-01 ... 2.5887532e-08 3.3639839e-08
 2.2329134e-08]"
9739,a group of people standing around a table with a crowd of people.,"[6.3703118e-09 2.8843835e-05 9.9726760e-01 ... 2.5887532e-08 3.3639839e-08
 2.2329134e-08]"
9740,a group of people standing around a table with a crowd of people.,"[6.3703118e-09 2.8843835e-05 9.9726760e-01 ... 2.5887532e-08 3.3639839e-08
 2.2329134e-08]"
9741,a man in a suit and tie is standing in front of a building.,"[2.9948166e-09 3.4899418e-05 9.9841249e-01 ... 1.1094183e-08 1.2280775e-08
 8.9592227e-09]"
9742,a man in a suit and tie is standing in front of a building.,"[2.9948166e-09 3.4899418e-05 9.9841249e-01 ... 1.1094183e-08 1.2280775e-08
 8.9592227e-09]"
9743,a man in a suit and tie is standing in front of a building.,"[2.9948166e-09 3.4899418e-05 9.9841249e-01 ... 1.1094183e-08 1.2280775e-08
 8.9592227e-09]"
9744,a group of people standing around a bench.,"[9.6226866e-09 3.4157049e-05 9.9702364e-01 ... 4.2193221e-08 5.6727178e-08
 3.7281435e-08]"
9745,a man in a suit and tie is standing in front of a building.,"[2.9948166e-09 3.4899418e-05 9.9841249e-01 ... 1.1094183e-08 1.2280775e-08
 8.9592227e-09]"
9746,a man in a suit and tie is standing in front of a building.,"[2.9948166e-09 3.4899418e-05 9.9841249e-01 ... 1.1094183e-08 1.2280775e-08
 8.9592227e-09]"
9747,a man in a suit and tie is standing in front of a building.,"[2.9948166e-09 3.4899418e-05 9.9841249e-01 ... 1.1094183e-08 1.2280775e-08
 8.9592227e-09]"
9748,a man in a suit and tie in a room.,"[6.0208132e-09 3.5528934e-05 9.9783355e-01 ... 2.3329092e-08 2.8968143e-08
 2.0449466e-08]"
9749,a man in a suit and tie in a room.,"[6.0208132e-09 3.5528934e-05 9.9783355e-01 ... 2.3329092e-08 2.8968143e-08
 2.0449466e-08]"
9750,a man is holding a tennis racket on a court.,"[6.3677836e-09 3.8937884e-05 9.9734527e-01 ... 2.7040002e-08 3.7732711e-08
 2.3313140e-08]"
9751,a man is holding a tennis racket on a court.,"[6.3677836e-09 3.8937884e-05 9.9734527e-01 ... 2.7040002e-08 3.7732711e-08
 2.3313140e-08]"
9752,a man is holding a tennis racket on a court.,"[6.3677836e-09 3.8937884e-05 9.9734527e-01 ... 2.7040002e-08 3.7732711e-08
 2.3313140e-08]"
9753,a man is holding a tennis racket on a court.,"[6.3677836e-09 3.8937884e-05 9.9734527e-01 ... 2.7040002e-08 3.7732711e-08
 2.3313140e-08]"
9754,a man is holding a tennis racket on a court.,"[6.3677836e-09 3.8937884e-05 9.9734527e-01 ... 2.7040002e-08 3.7732711e-08
 2.3313140e-08]"
9755,a man is holding a tennis racket on a court.,"[6.3677836e-09 3.8937884e-05 9.9734527e-01 ... 2.7040002e-08 3.7732711e-08
 2.3313140e-08]"
9756,a man holding a tennis racket in a hand.,"[6.3645151e-09 3.6474907e-05 9.9748009e-01 ... 2.7132110e-08 3.7004082e-08
 2.3139698e-08]"
9757,a large clock on a wooden table with a clock on it.,"[4.2459138e-09 2.2699101e-05 9.9778479e-01 ... 1.6674152e-08 1.7026810e-08
 1.3833169e-08]"
9758,a cat is sitting on a chair in a room.,"[4.08645606e-09 2.76214596e-05 9.98191774e-01 ... 1.70514696e-08
 1.97919370e-08 1.40343985e-08]"
9759,a cat is sitting on a chair in a room.,"[4.08645606e-09 2.76214596e-05 9.98191774e-01 ... 1.70514696e-08
 1.97919370e-08 1.40343985e-08]"
9760,a cat is sitting on a chair in a room.,"[4.08645606e-09 2.76214596e-05 9.98191774e-01 ... 1.70514696e-08
 1.97919370e-08 1.40343985e-08]"
9761,a cat is sitting on a chair in a room.,"[4.08645606e-09 2.76214596e-05 9.98191774e-01 ... 1.70514696e-08
 1.97919370e-08 1.40343985e-08]"
9762,a man holding a cell phone in a hand.,"[6.1646364e-09 3.8004408e-05 9.9757236e-01 ... 2.6174865e-08 3.4557150e-08
 2.1649043e-08]"
9763,a man in a suit and tie is standing in a room.,"[4.05867162e-09 3.56295604e-05 9.98231947e-01 ... 1.58819624e-08
 1.82160207e-08 1.31310465e-08]"
9764,a man in a suit and tie is standing in a room.,"[4.05867162e-09 3.56295604e-05 9.98231947e-01 ... 1.58819624e-08
 1.82160207e-08 1.31310465e-08]"
9765,a man is holding a tennis racket on a court.,"[6.2854686e-09 4.1640644e-05 9.9739182e-01 ... 2.7496455e-08 3.6299543e-08
 2.2458652e-08]"
9766,a man is holding a tennis racket on a court.,"[6.2854686e-09 4.1640644e-05 9.9739182e-01 ... 2.7496455e-08 3.6299543e-08
 2.2458652e-08]"
9767,a man is holding a tennis racket on a court.,"[6.2854686e-09 4.1640644e-05 9.9739182e-01 ... 2.7496455e-08 3.6299543e-08
 2.2458652e-08]"
9768,a man is holding a tennis racket on a court.,"[6.2854686e-09 4.1640644e-05 9.9739182e-01 ... 2.7496455e-08 3.6299543e-08
 2.2458652e-08]"
9769,a man is holding a tennis racket on a court.,"[5.8143717e-09 4.2107105e-05 9.9743927e-01 ... 2.4598769e-08 3.3401438e-08
 2.0436200e-08]"
9770,a man is holding a tennis racket on a court.,"[5.8143717e-09 4.2107105e-05 9.9743927e-01 ... 2.4598769e-08 3.3401438e-08
 2.0436200e-08]"
9771,a man is holding a tennis racket on a court.,"[5.9511205e-09 4.0520314e-05 9.9744117e-01 ... 2.5841862e-08 3.4742996e-08
 2.1338666e-08]"
9772,a man is holding a tennis racket on a court.,"[5.9511205e-09 4.0520314e-05 9.9744117e-01 ... 2.5841862e-08 3.4742996e-08
 2.1338666e-08]"
9773,a cat sitting on a wooden table with a laptop.,"[3.8507291e-09 2.1117206e-05 9.9807775e-01 ... 1.6949656e-08 1.8318316e-08
 1.3447031e-08]"
9774,a cat sitting on a wooden table with a laptop.,"[3.8507291e-09 2.1117206e-05 9.9807775e-01 ... 1.6949656e-08 1.8318316e-08
 1.3447031e-08]"
9775,a man holding a tennis racket in a hand.,"[5.8445360e-09 3.7935060e-05 9.9754566e-01 ... 2.5840675e-08 3.3860712e-08
 2.1248095e-08]"
9776,a man holding a tennis racket in a hand.,"[5.8445360e-09 3.7935060e-05 9.9754566e-01 ... 2.5840675e-08 3.3860712e-08
 2.1248095e-08]"
9777,a man is holding a tennis racket in a hand.,"[5.5856471e-09 4.0013274e-05 9.9751931e-01 ... 2.3311605e-08 3.1967708e-08
 1.9647906e-08]"
9778,a man is holding a cell phone in a hand.,"[4.6165058e-09 3.6802001e-05 9.9797708e-01 ... 1.8703966e-08 2.3091559e-08
 1.5196271e-08]"
9779,a man is holding a cell phone in a hand.,"[4.6165058e-09 3.6802001e-05 9.9797708e-01 ... 1.8703966e-08 2.3091559e-08
 1.5196271e-08]"
9780,a large clock tower with a clock on it.,"[6.1153704e-09 2.7951894e-05 9.9754995e-01 ... 2.7236624e-08 3.2804486e-08
 2.2296298e-08]"
9781,a large clock tower with a clock on it.,"[6.1153704e-09 2.7951894e-05 9.9754995e-01 ... 2.7236624e-08 3.2804486e-08
 2.2296298e-08]"
9782,a large clock tower with a clock on it.,"[6.1153704e-09 2.7951894e-05 9.9754995e-01 ... 2.7236624e-08 3.2804486e-08
 2.2296298e-08]"
9783,a man is holding a tennis racket in a hand.,"[5.5856471e-09 4.0013274e-05 9.9751931e-01 ... 2.3311605e-08 3.1967708e-08
 1.9647906e-08]"
9784,a man holding a cell phone in a hand.,"[6.3536683e-09 3.9511524e-05 9.9753273e-01 ... 2.8117986e-08 3.5673509e-08
 2.2694586e-08]"
9785,a man holding a cell phone in a hand.,"[6.3536683e-09 3.9511524e-05 9.9753273e-01 ... 2.8117986e-08 3.5673509e-08
 2.2694586e-08]"
9786,a man holding a cell phone in a hand.,"[6.3536683e-09 3.9511524e-05 9.9753273e-01 ... 2.8117986e-08 3.5673509e-08
 2.2694586e-08]"
9787,a man holding a cell phone in a hand.,"[6.3536683e-09 3.9511524e-05 9.9753273e-01 ... 2.8117986e-08 3.5673509e-08
 2.2694586e-08]"
9788,a man is holding a cell phone on a sidewalk.,"[6.2805801e-09 4.0729654e-05 9.9746048e-01 ... 2.6547495e-08 3.3806195e-08
 2.1837664e-08]"
9789,a red and white photo of a red fire hydrant.,"[6.4676198e-09 3.9955827e-05 9.9761009e-01 ... 2.9260821e-08 3.5372793e-08
 2.3407921e-08]"
9790,a man holding a cell phone in a hand.,"[5.9294991e-09 3.8757655e-05 9.9766326e-01 ... 2.5429514e-08 3.2363580e-08
 2.0573740e-08]"
9791,a man holding a cell phone in a hand.,"[5.9294991e-09 3.8757655e-05 9.9766326e-01 ... 2.5429514e-08 3.2363580e-08
 2.0573740e-08]"
9792,a man holding a cell phone in a hand.,"[5.9294991e-09 3.8757655e-05 9.9766326e-01 ... 2.5429514e-08 3.2363580e-08
 2.0573740e-08]"
9793,a man holding a cell phone in a hand.,"[5.9294991e-09 3.8757655e-05 9.9766326e-01 ... 2.5429514e-08 3.2363580e-08
 2.0573740e-08]"
